role,filename,sr,channels,subtype,duration,frames,min,max,max_abs,rms,dc_offset,nan,inf,near_silent,n_samples_near_fullscale,max_consecutive_run_near_fullscale
Mix-M,M0088.wav,4000,1,PCM_16,15.0,60000,-0.032501220703125,0.036712646484375,0.036712646484375,0.005018688129858804,6.40869140625e-08,False,False,False,0,0
Mix-M,M0089.wav,4000,1,PCM_16,15.0,60000,-0.020538330078125,0.02288818359375,0.02288818359375,0.004074693696548954,3.102620442708333e-08,False,False,False,0,0
Mix-M,M0090.wav,4000,1,PCM_16,15.0,60000,-0.0660400390625,0.065673828125,0.0660400390625,0.004580227263814343,-1.7191569010416666e-06,False,False,False,0,0
Mix-M,M0091.wav,4000,1,PCM_16,15.0,60000,-0.00811767578125,0.00885009765625,0.00885009765625,0.0012461551379087316,1.8412272135416666e-07,False,False,False,0,0
Mix-M,M0092.wav,4000,1,PCM_16,15.0,60000,-0.0289306640625,0.02850341796875,0.0289306640625,0.004558543480653415,7.456461588541667e-07,False,False,False,0,0
Mix-M,M0093.wav,4000,1,PCM_16,15.0,60000,-0.083709716796875,0.064361572265625,0.083709716796875,0.005991347927194804,4.567464192708333e-07,False,False,False,0,0
Mix-M,M0094.wav,4000,1,PCM_16,15.0,60000,-0.019622802734375,0.016021728515625,0.019622802734375,0.0026783856800436517,1.4495849609375e-07,False,False,False,0,0
Mix-M,M0095.wav,4000,1,PCM_16,15.0,60000,-0.01708984375,0.01837158203125,0.01837158203125,0.0026021401825503596,4.486083984375e-07,False,False,False,0,0
Mix-M,M0096.wav,4000,1,PCM_16,15.0,60000,-0.011627197265625,0.01568603515625,0.01568603515625,0.0019299400654334841,-2.2633870442708334e-07,False,False,False,0,0
Mix-M,M0097.wav,4000,1,PCM_16,15.0,60000,-0.00994873046875,0.008056640625,0.00994873046875,0.0008752539477647922,2.899169921875e-07,False,False,False,0,0
Mix-M,M0098.wav,4000,1,PCM_16,15.0,60000,-0.048187255859375,0.046844482421875,0.048187255859375,0.007136590214258926,-2.4897257486979165e-06,False,False,False,0,0
Mix-M,M0099.wav,4000,1,PCM_16,15.0,60000,-0.02789306640625,0.029022216796875,0.029022216796875,0.002999066473025737,-4.4097900390625e-07,False,False,False,0,0
Mix-M,M0100.wav,4000,1,PCM_16,15.0,60000,-0.02630615234375,0.030609130859375,0.030609130859375,0.0032879750579856925,-8.906046549479166e-07,False,False,False,0,0
Mix-M,M0101.wav,4000,1,PCM_16,15.0,60000,-0.032867431640625,0.029388427734375,0.032867431640625,0.004818445910663902,-4.659016927083333e-07,False,False,False,0,0
Mix-M,M0102.wav,4000,1,PCM_16,15.0,60000,-0.009674072265625,0.010101318359375,0.010101318359375,0.0007493133365219053,-2.939860026041667e-07,False,False,False,0,0
Mix-M,M0103.wav,4000,1,PCM_16,15.0,60000,-0.03240966796875,0.0362548828125,0.0362548828125,0.00382271035832621,2.1565755208333333e-07,False,False,False,0,0
Mix-M,M0104.wav,4000,1,PCM_16,15.0,60000,-0.037689208984375,0.03936767578125,0.03936767578125,0.0035841910742662898,-7.6751708984375e-07,False,False,False,0,0
Mix-M,M0105.wav,4000,1,PCM_16,15.0,60000,-0.070709228515625,0.061187744140625,0.070709228515625,0.006154427809922982,6.596883138020833e-07,False,False,False,0,0
Mix-M,M0106.wav,4000,1,PCM_16,15.0,60000,-0.01409912109375,0.01263427734375,0.01409912109375,0.0015693137741581125,-7.985432942708334e-08,False,False,False,0,0
Mix-M,M0107.wav,4000,1,PCM_16,15.0,60000,-0.02642822265625,0.03021240234375,0.03021240234375,0.004106813904499719,1.2273152669270833e-06,False,False,False,0,0
Mix-M,M0108.wav,4000,1,PCM_16,15.0,60000,-0.0211181640625,0.0213623046875,0.0213623046875,0.0027991462877403617,5.5084228515625e-07,False,False,False,0,0
Mix-M,M0109.wav,4000,1,PCM_16,15.0,60000,-0.02496337890625,0.026458740234375,0.026458740234375,0.004316447115398302,1.52587890625e-08,False,False,False,0,0
Mix-M,M0110.wav,4000,1,PCM_16,15.0,60000,-0.030029296875,0.028472900390625,0.030029296875,0.004855754127885473,-3.3721923828125e-07,False,False,False,0,0
Mix-M,M0111.wav,4000,1,PCM_16,15.0,60000,-0.7266845703125,0.999969482421875,0.999969482421875,0.03689699958772185,-2.635701497395833e-06,False,False,False,1,1
Mix-M,M0112.wav,4000,1,PCM_16,15.0,60000,-0.92474365234375,0.999969482421875,0.999969482421875,0.07795756189469841,-1.5442403157552083e-05,False,False,False,1,1
Mix-M,M0113.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.8055419921875,0.999969482421875,0.08430427888047862,-1.1099751790364584e-05,False,False,False,2,2
Mix-M,M0114.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.922271728515625,0.999969482421875,0.08094292157705632,7.727559407552083e-06,False,False,False,1,1
Mix-M,M0115.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.7579345703125,0.999969482421875,0.10915419606723932,5.931650797526042e-05,False,False,False,1,1
Mix-M,M0116.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.871612548828125,0.999969482421875,0.09378434443727883,3.7089029947916665e-06,False,False,False,1,1
Mix-M,M0117.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.84619140625,0.999969482421875,0.0940024179930886,5.3592936197916666e-05,False,False,False,1,1
Mix-M,M0118.wav,4000,1,PCM_16,15.0,60000,-0.9410400390625,0.999969482421875,0.999969482421875,0.04578511787121711,9.306844075520833e-06,False,False,False,1,1
Mix-M,M0119.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.85235595703125,0.999969482421875,0.10323648188335781,8.103841145833334e-05,False,False,False,1,1
Mix-M,M0120.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.9090576171875,0.999969482421875,0.13879178318519272,-5.2298990885416667e-05,False,False,False,1,1
Mix-M,M0121.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.964508056640625,0.999969482421875,0.14755799780622633,-1.7123921712239585e-05,False,False,False,1,1
Mix-M,M0122.wav,4000,1,PCM_16,15.0,60000,-0.94219970703125,0.999969482421875,0.999969482421875,0.09856675114000488,-3.624725341796875e-05,False,False,False,1,1
Mix-M,M0123.wav,4000,1,PCM_16,15.0,60000,-0.799560546875,0.999969482421875,0.999969482421875,0.04876105739855564,1.9727579752604166e-05,False,False,False,1,1
Mix-M,M0124.wav,4000,1,PCM_16,15.0,60000,-0.6826171875,0.999969482421875,0.999969482421875,0.03224195040285659,4.039510091145833e-06,False,False,False,1,1
Mix-M,M0125.wav,4000,1,PCM_16,15.0,60000,-0.9290771484375,0.999969482421875,0.999969482421875,0.0408451383259842,-4.898579915364583e-06,False,False,False,1,1
Mix-M,M0126.wav,4000,1,PCM_16,15.0,60000,-0.7266845703125,0.999969482421875,0.999969482421875,0.03689699958772185,-2.635701497395833e-06,False,False,False,1,1
Mix-M,M0127.wav,4000,1,PCM_16,15.0,60000,-0.68609619140625,0.999969482421875,0.999969482421875,0.11915019351696814,5.110015869140625e-05,False,False,False,1,1
Mix-M,M0128.wav,4000,1,PCM_16,15.0,60000,-0.943939208984375,0.999969482421875,0.999969482421875,0.1192303570505765,2.4962870279947915e-05,False,False,False,1,1
Mix-M,M0129.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.923492431640625,0.999969482421875,0.08874818593281021,-3.1410725911458337e-05,False,False,False,1,1
Mix-M,M0130.wav,4000,1,PCM_16,15.0,60000,-0.92156982421875,0.999969482421875,0.999969482421875,0.052826056687586796,-1.6362508138020834e-05,False,False,False,1,1
Mix-M,M0131.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.8482666015625,0.999969482421875,0.05356012097594761,-1.3203938802083333e-05,False,False,False,1,1
Mix-M,M0132.wav,4000,1,PCM_16,15.0,60000,-0.80670166015625,0.999969482421875,0.999969482421875,0.1312740516411062,-2.039947509765625e-05,False,False,False,1,1
Mix-M,M0133.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.847320556640625,0.999969482421875,0.09774647773069331,-9.756571451822916e-05,False,False,False,1,1
Mix-M,M0134.wav,4000,1,PCM_16,15.0,60000,-0.918365478515625,0.999969482421875,0.999969482421875,0.050425127130955476,-9.178670247395834e-06,False,False,False,1,1
Mix-M,M0135.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.917236328125,0.999969482421875,0.06485895035432852,-1.44439697265625e-05,False,False,False,1,1
Mix-M,M0136.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.955078125,0.999969482421875,0.15358906851118456,-7.045745849609375e-05,False,False,False,1,1
Mix-M,M0137.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.8170166015625,0.999969482421875,0.11034621145649927,-5.2822367350260417e-05,False,False,False,2,2
Mix-M,M0138.wav,4000,1,PCM_16,15.0,60000,-0.807525634765625,0.999969482421875,0.999969482421875,0.08712293480039376,7.837931315104166e-07,False,False,False,1,1
Mix-M,M0139.wav,4000,1,PCM_16,15.0,60000,-0.90093994140625,0.999969482421875,0.999969482421875,0.08878863155186564,9.8846435546875e-06,False,False,False,1,1
Mix-M,M0140.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.843170166015625,0.999969482421875,0.041538351744638415,1.1281331380208333e-05,False,False,False,1,1
Mix-M,M0141.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.903900146484375,0.999969482421875,0.0672023547550327,-1.0711669921875e-06,False,False,False,1,1
Mix-M,M0142.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.947265625,0.999969482421875,0.09901300328691119,8.1573486328125e-06,False,False,False,1,1
Mix-M,M0143.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.8701171875,0.999969482421875,0.04850142987747771,9.998575846354167e-06,False,False,False,1,1
Mix-M,M0144.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.96429443359375,0.999969482421875,0.06827042795539462,-7.17315673828125e-06,False,False,False,1,1
Mix-M,M0145.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.91265869140625,0.999969482421875,0.06358691484787195,-4.04388427734375e-05,False,False,False,1,1
